timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1419102000,27.08609838,0,0,0,3.406742157,48.05,-12.29390464,-12.07673913
1419105600,37.38730726,0,0,0,-11.05443511,83.2250413,-23.75,-11.03329894
1419109200,56.82153843,0,0,0,4.283538211,96.1,-33.58757211,-9.974427671
1419112800,33.56468112,0,0,0,0.377452763,83.2250413,-41.13620668,-8.901606267
1419116400,-32.18162398,0,0,0,-26.53381207,48.05,-45.88147675,-7.816335162
1419120000,-50.45006094,0,0,0,3.770071265,2.82E-13,-47.5,-6.720132205
1419123600,-114.5383452,0,0,0,-14.99233791,-48.05,-45.88147675,-5.614530536
1419127200,-148.0103357,0,0,0,-19.14801126,-83.2250413,-41.13620668,-4.501076439
1419130800,-148.5752669,0,0,0,-15.5063676,-96.1,-33.58757211,-3.381327178
1419134400,-112.7406373,0,0,0,-3.508747163,-83.2250413,-23.75,-2.256848826
1419138000,-76.51532912,0,0,0,-15.04221041,-48.05,-12.29390464,-1.129214067
1419141600,-14.13026606,0,0,0,-14.13026606,-1.32E-12,-3.26E-13,-2.96E-14
1419145200,63.18487544,0,0,0,1.711756729,48.05,12.29390464,1.129214067
1419148800,133.556835,0,0,0,24.32494486,83.2250413,23.75,2.256848826
1419152400,151.9170133,0,0,0,18.84811403,96.1,33.58757211,3.381327178
1419156000,142.8964232,0,0,0,14.03409876,83.2250413,41.13620668,4.501076439
1419159600,102.4897103,0,0,0,2.943703041,48.05,45.88147675,5.614530536
1419163200,55.92216823,0,0,0,1.702036029,2.35E-12,47.5,6.720132205
1419166800,8.047525249,0,0,0,2.399713338,-48.05,45.88147675,7.816335162
1419170400,-29.20956011,0,0,0,3.977668249,-83.2250413,41.13620668,8.901606267
1419174000,-51.35483622,0,0,0,1.183164004,-96.1,33.58757211,9.974427671
1419177600,-51.3070951,0,0,0,-2.86535273,-83.2250413,23.75,11.03329894
1419181200,-20.19275037,0,0,0,3.486605857,-48.05,12.29390464,12.07673913
1419184800,15.03939759,0,0,0,1.936108666,-3.39E-12,8.38E-13,13.10328892
1419188400,32.07765943,0,0,0,-17.7899485,48.05,-12.29390464,14.11151257
1419192000,98.65892314,0,0,0,24.08388184,83.2250413,-23.75,15.1
1419195600,104.916845,0,0,0,26.33704836,96.1,-33.58757211,16.06736871
1419199200,69.24204315,0,0,0,10.14094277,83.2250413,-41.13620668,17.01226575
1419202800,31.14687969,0,0,0,11.04498683,48.05,-45.88147675,17.9333696
1419206400,-31.22823288,0,0,0,-2.557624899,-1.04E-12,-47.5,18.82939202
1419210000,-80.69935241,0,0,0,-6.466955477,-48.05,-45.88147675,19.69907982
1419213600,-123.1102382,0,0,0,-19.29020688,-83.2250413,-41.13620668,20.54121668
1419217200,-91.24440985,0,0,0,17.08853746,-96.1,-33.58757211,21.35462479
1419220800,-101.2745039,0,0,0,-16.43762914,-83.2250413,-23.75,22.13816653
1419224400,-28.14526405,0,0,0,9.307894556,-48.05,-12.29390464,22.89074604
1419228000,6.904279929,0,0,0,-16.70703084,-5.46E-12,-1.35E-12,23.61131077
1419231600,68.52530297,0,0,0,-16.11745462,48.05,12.29390464,24.29885295
1419235200,399.9452262,1,0,0,18.42888977,83.2250413,23.75,24.95241098
1419238800,153.6895888,0,0,0,-1.56905414,96.1,33.58757211,25.57107082
1419242400,131.6609047,0,0,0,-18.85431051,83.2250413,41.13620668,26.15396719
1419246000,115.4024242,0,0,0,-5.229337426,48.05,45.88147675,26.70028488
1419249600,76.44734804,0,0,0,1.738088232,1.04E-12,47.5,27.20925981
1419253200,28.5077514,0,0,0,2.996094521,-48.05,45.88147675,27.68018013
1419256800,-9.231570743,0,0,0,4.744876672,-83.2250413,41.13620668,28.11238721
1419260400,-25.95506195,0,0,0,8.052089368,-96.1,33.58757211,28.50527658
1419264000,-14.42508893,0,0,0,16.19165364,-83.2250413,23.75,28.85829873
1419267600,-4.730939561,0,0,0,1.854195843,-48.05,12.29390464,29.17095995
1419271200,30.98034977,0,0,0,1.537526827,3.39E-12,-8.38E-13,29.44282295
1419274800,49.27236709,0,0,0,-16.15723576,48.05,-12.29390464,29.67350749
1419278400,86.75394038,0,0,0,-2.583791878,83.2250413,-23.75,29.86269095
1419282000,95.54096345,0,0,0,3.018426814,96.1,-33.58757211,30.01010874
1419285600,33.32066927,0,0,0,-38.88372003,83.2250413,-41.13620668,30.11555467
1419289200,35.67075085,0,0,0,3.323346318,48.05,-45.88147675,30.17888128
1419292800,-24.74840789,0,0,0,-7.448407893,3.11E-12,-47.5,30.2
1419296400,-53.42637432,0,0,0,10.32622115,-48.05,-45.88147675,30.17888128
1419300000,-102.916214,0,0,0,-8.67052068,-83.2250413,-41.13620668,30.11555467
1419303600,-117.5900323,0,0,0,-17.91256892,-96.1,-33.58757211,30.01010874
1419307200,-102.4112766,0,0,0,-25.29892623,-83.2250413,-23.75,29.86269095
1419310800,-27.5471607,0,0,0,3.123236448,-48.05,-12.29390464,29.67350749
1419314400,49.27976118,0,0,0,19.83693823,1.32E-12,3.26E-13,29.44282295
1419318000,73.09739896,0,0,0,-16.41746563,48.05,12.29390464,29.17095995
1419321600,138.5893663,0,0,0,2.756026295,83.2250413,23.75,28.85829873
1419325200,163.4554171,0,0,0,5.262568416,96.1,33.58757211,28.50527658
1419328800,172.3066363,0,0,0,19.83300113,83.2250413,41.13620668,28.11238721
1419332400,123.6811681,0,0,0,2.069511174,48.05,45.88147675,27.68018013
1419336000,66.6163246,0,0,0,-8.092935206,-2.83E-13,47.5,27.20925981
1419339600,35.08854583,0,0,0,10.5567842,-48.05,45.88147675,26.70028488
1419343200,-7.410183562,0,0,0,8.524683867,-83.2250413,41.13620668,26.15396719
1419346800,-45.60910571,0,0,0,-8.667748637,-96.1,33.58757211,25.57107082
1419350400,-39.55811998,0,0,0,-5.035489665,-83.2250413,23.75,24.95241098
1419354000,-18.12853663,0,0,0,-6.671294226,-48.05,12.29390464,24.29885295
1419357600,13.6309305,0,0,0,-9.980380269,-7.53E-13,1.86E-13,23.61131077
1419361200,59.96165475,0,0,0,1.314813353,48.05,-12.29390464,22.89074604
1419364800,110.8536225,0,0,0,29.24041467,83.2250413,-23.75,22.13816653
1419368400,76.04669068,0,0,0,-7.820362003,96.1,-33.58757211,21.35462479
1419372000,51.04673836,0,0,0,-11.58331295,83.2250413,-41.13620668,20.54121668
1419375600,32.50589451,0,0,0,10.63829144,48.05,-45.88147675,19.69907982
1419379200,-34.10751315,0,0,0,-5.436905161,1.79E-12,-47.5,18.82939202
1419382800,-84.51702621,0,0,0,-8.518919069,-48.05,-45.88147675,17.9333696
1419386400,-117.3005633,0,0,0,-9.951581087,-83.2250413,-41.13620668,17.01226575
1419390000,-114.1410208,0,0,0,-0.520817359,-96.1,-33.58757211,16.06736871
1419393600,-79.72469726,0,0,0,12.15034404,-83.2250413,-23.75,15.1
1419397200,-55.49352293,0,0,0,-9.261130857,-48.05,-12.29390464,14.11151257
1419400800,14.72408019,0,0,0,1.620791264,-2.83E-12,-6.98E-13,13.10328892
1419404400,59.51059805,0,0,0,-12.91004573,48.05,12.29390464,12.07673913
1419408000,123.7074794,0,0,0,5.699139167,83.2250413,23.75,11.03329894
1419411600,115.6515492,0,0,0,-24.01045057,96.1,33.58757211,9.974427671
1419415200,131.6782618,0,0,0,-1.584592404,83.2250413,41.13620668,8.901606267
1419418800,99.60730149,0,0,0,-2.140510425,48.05,45.88147675,7.816335162
1419422400,61.47053676,0,0,0,7.250404553,3.86E-12,47.5,6.720132205
1419426000,-8.118801119,0,0,0,-11.5648084,-48.05,45.88147675,5.614530536
1419429600,-30.70454325,0,0,0,6.883214936,-83.2250413,41.13620668,4.501076439
1419433200,-65.21342836,0,0,0,-6.082327644,-96.1,33.58757211,3.381327178
1419436800,-59.41543205,0,0,0,-2.197239568,-83.2250413,23.75,2.256848826
1419440400,-19.22737637,0,0,0,15.39950492,-48.05,12.29390464,1.129214067
1419444000,-12.70596473,0,0,0,-12.70596473,5.66E-13,-1.40E-13,3.33E-14
1419447600,36.6975644,0,0,0,2.070683109,48.05,-12.29390464,-1.129214067
1419451200,47.40869315,0,0,0,-9.809499328,83.2250413,-23.75,-2.256848826
1419454800,46.69687167,0,0,0,-12.43422905,96.1,-33.58757211,-3.381327178
1419458400,54.40594356,0,0,0,16.81818537,83.2250413,-41.13620668,-4.501076439
1419462000,-7.483893561,0,0,0,-4.037886276,48.05,-45.88147675,-5.614530536
1419465600,-63.12115577,0,0,0,-8.901023564,5.93E-12,-47.5,-6.720132205
1419469200,-85.33540595,0,0,0,16.41240597,-48.05,-45.88147675,-7.816335162
1419472800,-116.607826,0,0,0,16.65502826,-83.2250413,-41.13620668,-8.901606267
1419476400,-158.3792039,0,0,0,-18.71720409,-96.1,-33.58757211,-9.974427671
1419480000,-103.9090151,0,0,0,14.0993251,-83.2250413,-23.75,-11.03329894
1419483600,-65.29473195,0,0,0,7.125911829,-48.05,-12.29390464,-12.07673913
1419487200,-2.82726822,0,0,0,10.2760207,-1.51E-12,-3.72E-13,-13.10328892
1419490800,34.34151115,0,0,0,-11.89088092,48.05,12.29390464,-14.11151257
1419494400,92.99245598,0,0,0,1.117414674,83.2250413,23.75,-15.1
1419498000,95.43994286,0,0,0,-18.18026053,96.1,33.58757211,-16.06736871
1419501600,108.5864735,0,0,0,1.237491312,83.2250413,41.13620668,-17.01226575
1419505200,57.15279264,0,0,0,-18.84531451,48.05,45.88147675,-17.9333696
1419508800,44.68348268,0,0,0,16.0128747,-2.92E-12,47.5,-18.82939202
1419512400,-29.29664539,0,0,0,-7.429042321,-48.05,45.88147675,-19.69907982
1419516000,-63.31510995,0,0,0,-0.685058649,-83.2250413,41.13620668,-20.54121668
1419519600,-94.54519258,0,0,0,-10.6781399,-96.1,33.58757211,-21.35462479
1419523200,-69.08096478,0,0,0,12.53224306,-83.2250413,23.75,-22.13816653
1419526800,-56.15074523,0,0,0,2.49609617,-48.05,12.29390464,-22.89074604
1419530400,-22.06122964,0,0,0,1.55008113,-3.58E-12,8.84E-13,-23.61131077
1419534000,2.394111681,0,0,0,-9.063130728,48.05,-12.29390464,-24.29885295
1419537600,58.80036296,0,0,0,24.27773264,83.2250413,-23.75,-24.95241098
1419541200,34.48755484,0,0,0,-2.453802238,96.1,-33.58757211,-25.57107082
1419544800,4.172248933,0,0,0,-11.7626185,83.2250413,-41.13620668,-26.15396719
1419548400,-16.69235789,0,0,0,7.839403742,48.05,-45.88147675,-26.70028488
1419552000,-63.95905236,0,0,0,10.75020745,-8.48E-13,-47.5,-27.20925981
1419555600,-144.418948,0,0,0,-22.80729111,-48.05,-45.88147675,-27.68018013
1419559200,-159.0256554,0,0,0,-6.552020191,-83.2250413,-41.13620668,-28.11238721
1419562800,-155.0248947,0,0,0,3.167953942,-96.1,-33.58757211,-28.50527658
1419566400,-147.4849588,0,0,0,-11.65161881,-83.2250413,-23.75,-28.85829873
1419570000,-93.76760657,0,0,0,-4.252741971,-48.05,-12.29390464,-29.17095995
1419573600,-31.46037084,0,0,0,-2.017547892,-1.88E-13,-4.64E-14,-29.44282295
1419577200,41.11163647,0,0,0,10.44123932,48.05,12.29390464,-29.67350749
1419580800,75.26097634,0,0,0,-1.851374014,83.2250413,23.75,-29.86269095
1419584400,101.3740489,0,0,0,1.696585505,96.1,33.58757211,-30.01010874
1419588000,93.02065726,0,0,0,-1.225036052,83.2250413,41.13620668,-30.11555467
1419591600,69.5146942,0,0,0,5.762098737,48.05,45.88147675,-30.17888128
1419595200,26.29176518,0,0,0,8.991765177,1.22E-12,47.5,-30.2
1419598800,-36.14363078,0,0,0,-3.79622624,-48.05,45.88147675,-30.17888128
1419602400,-80.44863233,0,0,0,-8.244243029,-83.2250413,41.13620668,-30.11555467
1419606000,-84.93894661,0,0,0,7.58359002,-96.1,33.58757211,-30.01010874
1419609600,-96.36842683,0,0,0,-7.030694578,-83.2250413,23.75,-29.86269095
1419613200,-80.14031522,0,0,0,-14.71071237,-48.05,12.29390464,-29.67350749
1419616800,-48.64076856,0,0,0,-19.19794561,-2.26E-12,5.58E-13,-29.44282295
1419620400,2.824809425,0,0,0,-3.760325978,48.05,-12.29390464,-29.17095995
1419624000,23.89666495,0,0,0,-6.720077614,83.2250413,-23.75,-28.85829873
1419627600,49.10383817,0,0,0,15.09668685,96.1,-33.58757211,-28.50527658
1419631200,27.06742919,0,0,0,13.09098177,83.2250413,-41.13620668,-28.11238721
1419634800,-39.35509788,0,0,0,-13.84344101,48.05,-45.88147675,-27.68018013
1419638400,-55.02801157,0,0,0,19.68124824,3.30E-12,-47.5,-27.20925981
1419642000,-119.0207765,0,0,0,1.610985112,-48.05,-45.88147675,-26.70028488
1419645600,-140.9089983,0,0,0,9.60621692,-83.2250413,-41.13620668,-26.15396719
1419649200,-157.0913992,0,0,0,-1.832756313,-96.1,-33.58757211,-25.57107082
1419652800,-142.2393276,0,0,0,-10.31187536,-83.2250413,-23.75,-24.95241098
1419656400,-73.98420991,0,0,0,10.65854768,-48.05,-12.29390464,-24.29885295
1419660000,-19.11678632,0,0,0,4.494524451,-4.33E-12,-1.07E-12,-23.61131077
1419663600,42.51002143,0,0,0,5.056862826,48.05,12.29390464,-22.89074604
1419667200,96.77120368,0,0,0,11.93432891,83.2250413,23.75,-22.13816653
1419670800,102.5447976,0,0,0,-5.78814975,96.1,33.58757211,-21.35462479
1419674400,111.5672411,0,0,0,7.747209844,83.2250413,41.13620668,-20.54121668
1419678000,66.34256955,0,0,0,-7.889827375,48.05,45.88147675,-19.69907982
1419681600,41.6740856,0,0,0,13.00347761,-9.47E-14,47.5,-18.82939202
1419685200,-12.9601256,0,0,0,7.141767254,-48.05,45.88147675,-17.9333696
1419688800,-59.37142792,0,0,0,-0.27032754,-83.2250413,41.13620668,-17.01226575
1419692400,-56.92281153,0,0,0,21.65698507,-96.1,33.58757211,-16.06736871
1419696000,-67.92292071,0,0,0,6.652120594,-83.2250413,23.75,-15.1
1419699600,-46.60023186,0,0,0,3.267376076,-48.05,12.29390464,-14.11151257
1419703200,-51.155812,0,0,0,-38.05252308,-6.40E-12,1.58E-12,-13.10328892
1419706800,43.59259372,0,0,0,19.9132375,48.05,-12.29390464,-12.07673913
1419710400,45.61550794,0,0,0,-2.826234425,83.2250413,-23.75,-11.03329894
1419714000,66.08047118,0,0,0,13.54247096,96.1,-33.58757211,-9.974427671
1419717600,44.16893634,0,0,0,10.98170799,83.2250413,-41.13620668,-8.901606267
1419721200,3.305397334,0,0,0,8.953209245,48.05,-45.88147675,-7.816335162
1419724800,-68.0298839,0,0,0,-13.80975169,1.98E-12,-47.5,-6.720132205
1419728400,-88.22084306,0,0,0,11.32516422,-48.05,-45.88147675,-5.614530536
1419732000,-147.3740167,0,0,0,-18.51169226,-83.2250413,-41.13620668,-4.501076439
1419735600,-139.0563676,0,0,0,-5.987468325,-96.1,-33.58757211,-3.381327178
1419739200,-126.4676901,0,0,0,-17.23579994,-83.2250413,-23.75,-2.256848826
1419742800,-91.59781966,0,0,0,-30.12470095,-48.05,-12.29390464,-1.129214067
1419746400,3.178263822,0,0,0,3.178263822,2.45E-12,6.05E-13,-3.70E-14
1419750000,52.14856962,0,0,0,-9.32454909,48.05,12.29390464,1.129214067
1419753600,102.7306084,0,0,0,-6.501281699,83.2250413,23.75,2.256848826
1419757200,113.835808,0,0,0,-19.23309133,96.1,33.58757211,3.381327178
1419760800,133.811816,0,0,0,4.949491592,83.2250413,41.13620668,4.501076439
1419764400,103.7165146,0,0,0,4.170507357,48.05,45.88147675,5.614530536
1419768000,70.2598534,0,0,0,16.03972119,4.05E-12,47.5,6.720132205
1419771600,13.94907041,0,0,0,8.3012585,-48.05,45.88147675,7.816335162
1419775200,-47.57798917,0,0,0,-14.39076081,-83.2250413,41.13620668,8.901606267
1419778800,-74.61811544,0,0,0,-22.08011522,-96.1,33.58757211,9.974427671
1419782400,-35.73175674,0,0,0,12.70998562,-83.2250413,23.75,11.03329894
1419786000,-23.78211363,0,0,0,-0.102757409,-48.05,12.29390464,12.07673913
1419789600,11.73643529,0,0,0,-1.366853634,3.77E-13,-9.32E-14,13.10328892
1419793200,48.35334698,0,0,0,-1.51426095,48.05,-12.29390464,14.11151257
1419796800,84.0185692,0,0,0,9.443527894,83.2250413,-23.75,15.1
1419800400,91.40861122,0,0,0,12.82881462,96.1,-33.58757211,16.06736871
1419804000,45.4849541,0,0,0,-13.61614628,83.2250413,-41.13620668,17.01226575
1419807600,24.26535335,0,0,0,4.163460496,48.05,-45.88147675,17.9333696
1419811200,-27.93967177,0,0,0,0.730936213,6.59E-13,-47.5,18.82939202
1419814800,-57.87314705,0,0,0,16.35924988,-48.05,-45.88147675,19.69907982
1419818400,-112.2358762,0,0,0,-8.415844867,-83.2250413,-41.13620668,20.54121668
1419822000,-106.756927,0,0,0,1.576020267,-96.1,-33.58757211,21.35462479
1419825600,-103.9012367,0,0,0,-19.0643619,-83.2250413,-23.75,22.13816653
1419829200,-44.23533088,0,0,0,-6.782172278,-48.05,-12.29390464,22.89074604
1419832800,22.23319187,0,0,0,-1.378118903,-1.69E-12,-4.19E-13,23.61131077
1419836400,60.23061376,0,0,0,-24.41214383,48.05,12.29390464,24.29885295
1419840000,141.0558255,0,0,0,9.128373243,83.2250413,23.75,24.95241098
1419843600,160.8726233,0,0,0,5.613980389,96.1,33.58757211,25.57107082
1419847200,133.471779,0,0,0,-17.04343622,83.2250413,41.13620668,26.15396719
1419850800,119.5279968,0,0,0,-1.10376479,48.05,45.88147675,26.70028488
1419854400,50.38285749,0,0,0,-24.32640232,2.73E-12,47.5,27.20925981
1419858000,18.91764797,0,0,0,-6.594008909,-48.05,45.88147675,27.68018013
1419861600,-18.29529761,0,0,0,-4.318850195,-83.2250413,41.13620668,28.11238721
1419865200,-32.454216,0,0,0,1.552935321,-96.1,33.58757211,28.50527658
1419868800,-22.3657795,0,0,0,8.250963071,-83.2250413,23.75,28.85829873
1419872400,21.4899957,0,0,0,28.0751311,-48.05,12.29390464,29.17095995
1419876000,33.30679475,0,0,0,3.863971802,1.70E-12,-4.19E-13,29.44282295
1419879600,61.62947176,0,0,0,-3.800131086,48.05,-12.29390464,29.67350749
1419883200,83.8649517,0,0,0,-5.472780559,83.2250413,-23.75,29.86269095
1419886800,88.27931257,0,0,0,-4.243224061,96.1,-33.58757211,30.01010874
1419890400,57.14231283,0,0,0,-15.06207647,83.2250413,-41.13620668,30.11555467
1419894000,35.9103474,0,0,0,3.562942868,48.05,-45.88147675,30.17888128
1419897600,-16.47950608,0,0,0,0.820493918,4.80E-12,-47.5,30.2
1419901200,-84.01576873,0,0,0,-20.26317327,-48.05,-45.88147675,30.17888128
1419904800,-97.3804593,0,0,0,-3.134765992,-83.2250413,-41.13620668,30.11555467
1419908400,-110.3623407,0,0,0,-10.68487737,-96.1,-33.58757211,30.01010874
1419912000,-44.28516949,0,0,0,32.82718086,-83.2250413,-23.75,29.86269095
1419915600,-43.16974548,0,0,0,-12.49934833,-48.05,-12.29390464,29.67350749
1419919200,13.18336519,0,0,0,-16.25945776,-3.76E-13,-9.30E-14,29.44282295
1419922800,77.9937395,0,0,0,-11.5211251,48.05,12.29390464,29.17095995
1419926400,151.1920804,0,0,0,15.35874039,83.2250413,23.75,28.85829873
1419930000,177.5824256,0,0,0,19.38957688,96.1,33.58757211,28.50527658
1419933600,140.4777829,0,0,0,-11.99585226,83.2250413,41.13620668,28.11238721
1419937200,136.3701134,0,0,0,14.75845654,48.05,45.88147675,27.68018013
1419940800,86.73419522,0,0,0,12.02493541,6.87E-12,47.5,27.20925981
1419944400,14.37547671,0,0,0,-10.15628492,-48.05,45.88147675,26.70028488
1419948000,-6.174521932,0,0,0,9.760345498,-83.2250413,41.13620668,26.15396719
1419951600,-46.4390686,0,0,0,-9.49771152,-96.1,33.58757211,25.57107082
1419955200,-65.36051109,0,0,0,-30.83788077,-83.2250413,23.75,24.95241098
1419958800,6.535938474,0,0,0,17.99318088,-48.05,12.29390464,24.29885295
1419962400,40.32559462,0,0,0,16.71428385,-2.45E-12,6.05E-13,23.61131077
1419966000,59.51892209,0,0,0,0.87208069,48.05,-12.29390464,22.89074604
1419969600,89.02887275,0,0,0,7.415664916,83.2250413,-23.75,22.13816653
1419973200,75.44551631,0,0,0,-8.421536375,96.1,-33.58757211,21.35462479
1419976800,61.31246538,0,0,0,-1.317585925,83.2250413,-41.13620668,20.54121668
1419980400,13.46437648,0,0,0,-8.403226594,48.05,-45.88147675,19.69907982
1419984000,-52.47558448,0,0,0,-23.8049765,-1.98E-12,-47.5,18.82939202
1419987600,-70.78270045,0,0,0,5.215406691,-48.05,-45.88147675,17.9333696
1419991200,-131.5848912,0,0,0,-24.23590895,-83.2250413,-41.13620668,17.01226575
1419994800,-125.8587129,0,0,0,-12.2385095,-96.1,-33.58757211,16.06736871
1419998400,-75.80399689,0,0,0,16.07104442,-83.2250413,-23.75,15.1
1420002000,-65.9857681,0,0,0,-19.75337603,-48.05,-12.29390464,14.11151257
1420005600,13.95784785,0,0,0,0.854558924,-4.52E-12,-1.12E-12,13.10328892
1420009200,79.87881963,0,0,0,7.458175849,48.05,12.29390464,12.07673913
1420012800,133.5172399,0,0,0,15.50889969,83.2250413,23.75,11.03329894
1420016400,120.5817903,0,0,0,-19.08020951,96.1,33.58757211,9.974427671
1420020000,143.224849,0,0,0,9.961994716,83.2250413,41.13620668,8.901606267
1420023600,76.76447798,0,0,0,-24.98333393,48.05,45.88147675,7.816335162
1420027200,57.86828206,0,0,0,3.648149854,9.36E-14,47.5,6.720132205
1420030800,10.76540842,0,0,0,7.319401133,-48.05,45.88147675,5.614530536
1420034400,-34.95746331,0,0,0,2.63029487,-83.2250413,41.13620668,4.501076439
1420038000,-85.86970164,0,0,0,-26.73860093,-96.1,33.58757211,3.381327178
1420041600,-73.31051119,0,0,0,-16.09231871,-83.2250413,23.75,2.256848826
1420045200,-42.61230139,0,0,0,-7.985420097,-48.05,12.29390464,1.129214067
1420048800,-1.654829327,0,0,0,-1.654829327,-1.13E-12,2.79E-13,-6.66E-14
1420052400,34.78907328,0,0,0,0.162191987,48.05,-12.29390464,-1.129214067
1420056000,55.03503462,0,0,0,-2.183157858,83.2250413,-23.75,-2.256848826
1420059600,68.56834236,0,0,0,9.437241644,96.1,-33.58757211,-3.381327178
1420063200,53.3479963,0,0,0,15.76023811,83.2250413,-41.13620668,-4.501076439
1420066800,-9.381757191,0,0,0,-5.935749906,48.05,-45.88147675,-5.614530536
1420070400,-65.96946343,0,0,0,-11.74933123,2.17E-12,-47.5,-6.720132205
1420074000,-103.8687675,0,0,0,-2.120955619,-48.05,-45.88147675,-7.816335162
1420077600,-122.2925891,0,0,0,10.97026517,-83.2250413,-41.13620668,-8.901606267
1420081200,-149.5038831,0,0,0,-9.841883353,-96.1,-33.58757211,-9.974427671
1420084800,-102.4059052,0,0,0,15.602435,-83.2250413,-23.75,-11.03329894
1420088400,-98.57313884,0,0,0,-26.15249506,-48.05,-12.29390464,-12.07673913
1420092000,-21.21996946,0,0,0,-8.116680535,-3.20E-12,-7.91E-13,-13.10328892
1420095600,27.03661966,0,0,0,-19.19577241,48.05,12.29390464,-14.11151257
1420099200,99.74887608,0,0,0,7.873834776,83.2250413,23.75,-15.1
1420102800,99.77277528,0,0,0,-13.84742812,96.1,33.58757211,-16.06736871
1420106400,111.2782764,0,0,0,3.929294147,83.2250413,41.13620668,-17.01226575
1420110000,53.82950281,0,0,0,-22.16860433,48.05,45.88147675,-17.9333696
1420113600,42.08135241,0,0,0,13.41074442,-1.23E-12,47.5,-18.82939202
1420117200,-39.60255334,0,0,0,-17.73495027,-48.05,45.88147675,-19.69907982
1420120800,-56.24618645,0,0,0,6.383864857,-83.2250413,41.13620668,-20.54121668
1420124400,-97.14682019,0,0,0,-13.2797675,-96.1,33.58757211,-21.35462479
1420128000,-110.5234786,0,0,0,-28.91027079,-83.2250413,23.75,-22.13816653
1420131600,-65.93045946,0,0,0,-7.28361806,-48.05,12.29390464,-22.89074604
1420135200,-16.0056542,0,0,0,7.605656569,-5.27E-12,1.30E-12,-23.61131077
1420138800,3.416534333,0,0,0,-8.040708076,48.05,-12.29390464,-24.29885295
1420142400,34.55805829,0,0,0,0.035427971,83.2250413,-23.75,-24.95241098
1420146000,33.89848749,0,0,0,-3.042869588,96.1,-33.58757211,-25.57107082
1420149600,26.97922886,0,0,0,11.04436143,83.2250413,-41.13620668,-26.15396719
1420153200,-31.67007996,0,0,0,-7.138318328,48.05,-45.88147675,-26.70028488
1420156800,-86.3966552,0,0,0,-11.68739539,8.47E-13,-47.5,-27.20925981
1420160400,-130.5783244,0,0,0,-8.966667481,-48.05,-45.88147675,-27.68018013
1420164000,-127.1991812,0,0,0,25.27445397,-83.2250413,-41.13620668,-28.11238721
1420167600,-161.4262578,0,0,0,-3.233409087,-96.1,-33.58757211,-28.50527658
1420171200,-113.6534067,0,0,0,22.17993332,-83.2250413,-23.75,-28.85829873
1420174800,-84.08188701,0,0,0,5.432977587,-48.05,-12.29390464,-29.17095995
1420178400,-27.82269262,0,0,0,1.620130331,-7.35E-12,-1.82E-12,-29.44282295
1420182000,31.45097674,0,0,0,0.780579587,48.05,12.29390464,-29.67350749
1420185600,77.44835541,0,0,0,0.33600506,83.2250413,23.75,-29.86269095
1420189200,111.9190691,0,0,0,12.24160574,96.1,33.58757211,-30.01010874
1420192800,86.98150186,0,0,0,-7.264191445,83.2250413,41.13620668,-30.11555467
1420196400,53.6130481,0,0,0,-10.13954737,48.05,45.88147675,-30.17888128
1420200000,21.63326664,0,0,0,4.333266641,2.92E-12,47.5,-30.2
1420203600,-30.0262189,0,0,0,2.32118564,-48.05,45.88147675,-30.17888128
1420207200,-65.51504321,0,0,0,6.689346086,-83.2250413,41.13620668,-30.11555467
1420210800,-102.506407,0,0,0,-9.983870385,-96.1,33.58757211,-30.01010874
1420214400,-103.9827431,0,0,0,-14.64501089,-83.2250413,23.75,-29.86269095
1420218000,-49.5464193,0,0,0,15.88318355,-48.05,12.29390464,-29.67350749
1420221600,-42.83084261,0,0,0,-13.38801966,1.51E-12,-3.73E-13,-29.44282295
1420225200,3.43970328,0,0,0,-3.145432124,48.05,-12.29390464,-29.17095995
1420228800,45.24113311,0,0,0,14.62439054,83.2250413,-23.75,-28.85829873
1420232400,44.30277819,0,0,0,10.29562688,96.1,-33.58757211,-28.50527658
1420236000,20.07255425,0,0,0,6.096106839,83.2250413,-41.13620668,-28.11238721
1420239600,-17.62220472,0,0,0,7.889452159,48.05,-45.88147675,-27.68018013
1420243200,-69.11376376,0,0,0,5.59549605,4.99E-12,-47.5,-27.20925981
1420246800,-114.405804,0,0,0,6.225957631,-48.05,-45.88147675,-26.70028488
1420250400,-134.3436742,0,0,0,16.17154101,-83.2250413,-41.13620668,-26.15396719
1420254000,-173.3325947,0,0,0,-18.07395181,-96.1,-33.58757211,-25.57107082
1420257600,-130.5575162,0,0,0,1.369936112,-83.2250413,-23.75,-24.95241098
1420261200,-84.51562036,0,0,0,0.127137228,-48.05,-12.29390464,-24.29885295
1420264800,-27.13599336,0,0,0,-3.524682589,-6.03E-12,-1.49E-12,-23.61131077
1420268400,32.16646802,0,0,0,-5.286690586,48.05,12.29390464,-22.89074604
1420272000,86.79849873,0,0,0,1.961623957,83.2250413,23.75,-22.13816653
1420275600,92.42700127,0,0,0,-15.90594604,96.1,33.58757211,-21.35462479
1420279200,90.54681405,0,0,0,-13.27321726,83.2250413,41.13620668,-20.54121668
1420282800,77.54657783,0,0,0,3.3141809,48.05,45.88147675,-19.69907982
1420286400,22.42594924,0,0,0,-6.244658748,-3.86E-12,47.5,-18.82939202
1420290000,-27.51841058,0,0,0,-7.416517721,-48.05,45.88147675,-17.9333696
